,Prof paparazzi,t_paparazzi
0,0.0,6.824
1,0.0,7.099
2,0.0,7.609
3,0.0,8.099
4,0.0,8.596
5,0.0,9.092
6,0.0,9.594
7,0.0,10.101
8,0.0,10.59
9,0.0,11.083
10,0.0,11.592
11,0.0,12.081
12,0.0,12.584
13,0.0,13.083
14,0.0,13.591
15,0.0,14.079
16,0.0,14.579
17,0.0,15.076
18,0.0,15.573
19,0.0,16.074
20,0.0,16.569
21,0.0,17.073
22,0.0,17.569
23,0.0,18.064
24,0.0,18.564
25,0.0,19.061
26,0.0,19.568
27,0.0,20.063
28,0.0,20.55
29,0.0,21.05
30,0.0,21.549
31,0.0,22.048
32,0.0,22.557
33,0.0,23.048
34,0.0,23.546
35,0.0,24.039
36,0.0,24.538
37,0.0,25.04
38,0.0,25.537
39,0.0,26.037
40,0.0,26.544
41,0.0,27.032
42,0.0,27.526
43,0.0,28.025
44,0.0,28.535
45,0.0,29.021
46,0.0,29.524
47,0.0,30.017
48,0.0,30.521
49,0.0,31.014
50,0.0,31.524
51,0.0,32.01
52,0.0,32.521
53,0.0,33.012
54,0.0,33.508
55,0.0,34.009
56,0.0,34.512
57,0.0,35.006
58,0.0,35.511
59,0.0,36.002
60,0.0,36.501
61,0.0,36.999
62,0.0,37.492
63,0.0,38.001
64,0.0,38.497
65,0.0,38.997
66,0.0,39.499
67,0.0,39.998
68,0.0,40.499
69,0.0,40.982
70,0.0,41.482
71,0.0,41.978
72,0.0,42.476
73,0.0,42.975
74,0.0,43.487
75,0.0,43.976
76,0.0,44.477
77,0.0,44.966
78,0.0,45.47
79,0.0,45.97
80,0.0,46.46
81,0.0,46.966
82,0.0,47.465
83,0.0,47.958
84,0.0,48.468
85,0.0,48.958
86,0.0,49.465
87,0.0,49.956
88,0.0,50.453
89,0.0,50.947
90,0.0,51.449
91,0.0,51.945
92,0.0,52.442
93,0.0,52.94
94,0.0,53.453
95,0.0,53.94
96,0.0,54.437
97,0.0,54.939
98,0.0,55.44
99,0.0,55.935
100,0.0,56.429
101,0.0,56.93
102,0.0,57.429
103,0.0,57.927
104,0.0,58.419
105,0.0,58.923
106,0.0,59.422
107,0.0,59.92
108,0.0,60.419
109,0.0,60.917
110,0.0,61.422
111,0.0,61.914
112,0.0,62.418
113,0.0,62.904
114,0.0,63.403
115,0.0,63.9
116,0.0,64.399
117,0.0,64.903
118,0.0,65.396
119,0.0,65.904
120,0.0,66.392
121,0.0,66.903
122,0.0,67.396
123,0.0,67.89
124,0.0,68.388
125,0.0,68.891
126,0.0,69.383
127,0.0,69.884
128,0.0,70.435
129,0.0,70.881
130,0.0,71.374
131,0.0,71.878
132,0.0,72.381
133,0.0,72.869
134,0.0,73.372
135,0.0,73.877
136,0.0,74.365
137,0.0,74.873
138,0.0,75.36
139,0.0,75.87
140,0.0,76.413
141,0.0,76.856
142,0.0,77.368
143,0.0,77.859
144,0.0,78.351
145,0.0,78.861
146,0.0,79.36
147,0.0,79.855
148,0.0,80.357
149,0.0,80.847
150,0.0,81.34
151,0.0,81.851
152,0.0,82.342
153,0.0,82.842
154,0.0,83.339
155,0.0,83.834
156,0.0,84.388
157,0.0,84.834
158,0.0,85.329
159,0.0,85.834
160,0.0,86.337
161,0.0,86.83
162,0.0,87.318
163,0.0,87.896
164,0.0,88.328
165,0.0,88.818
166,0.0,89.327
167,0.0,89.816
168,0.0,90.307
169,0.0,90.819
170,0.0,91.372
171,0.0,91.812
172,0.0,92.315
173,0.0,92.801
174,0.0,93.299
175,0.0,93.796
176,0.0,94.3
177,0.0,94.805
178,0.0,95.291
179,0.0,95.8
180,0.0,96.301
181,0.0,96.791
182,0.0,97.353
183,0.0,97.795
184,0.0,98.296
185,0.0,98.788
186,0.0,99.282
187,0.0,99.788
188,0.0,100.28
189,0.0,100.77
190,0.0,101.269
191,0.0,101.773
192,0.0,102.267
193,0.0,102.773
194,0.0,103.274
195,0.0,103.765
196,0.0,104.326
197,0.0,104.759
198,0.0,105.267
199,0.0,105.765
200,0.0,106.261
201,0.0,106.76
202,0.0,107.251
203,0.0,107.757
204,0.0,108.247
205,0.0,108.757
206,0.0,109.248
207,0.0,109.744
208,0.0,110.238
209,0.0,110.746
210,0.0,111.236
211,0.0,111.74
212,0.0,112.306
213,0.0,112.74
214,0.0,113.226
215,0.0,113.728
216,0.0,114.234
217,0.0,114.721
218,0.0,115.223
219,0.0,115.731
220,0.0,116.231
221,0.0,116.723
222,0.0,117.226
223,0.0,117.722
224,0.0,118.266
225,0.0,118.714
226,0.0,119.214
227,0.0,119.71
228,0.0,120.212
229,0.0,120.711
230,0.0,121.211
231,0.0,121.699
232,0.0,122.194
233,0.0,122.705
234,0.0,123.19
235,0.0,123.703
236,0.0,124.194
237,0.0,124.691
238,0.0,125.185
239,0.0,125.683
240,0.0,126.189
241,0.0,126.69
242,0.0,127.183
243,0.0,127.679
244,0.0,128.234
245,0.0,128.679
246,0.0,129.169
247,0.0,129.679
248,0.0,130.177
249,0.0,130.67
250,0.0,131.177
251,0.0,131.668
252,0.0,132.171
253,0.0,132.665
254,0.0,133.214
255,0.0,133.66
256,0.0,134.167
257,0.0,134.66
258,0.0,135.163
259,0.0,135.656
260,0.0,136.157
261,0.0,136.65
262,0.0,137.151
263,0.0,137.651
264,0.0,138.154
265,0.0,138.653
266,0.0,139.202
267,0.0,139.653
268,0.0,140.161
269,0.0,140.654
270,0.0,141.132
271,0.0,141.632
272,0.0,142.154
273,0.0,142.626
274,0.0,143.203
275,0.0,143.632
276,0.0,144.13
277,0.0,144.626
278,0.0,145.12
279,0.0,145.62
280,0.0,146.199
281,0.0,146.616
282,0.0,147.173
283,0.0,147.616
284,0.0,148.119
285,0.0,148.607
286,0.0,149.101
287,0.0,149.685
288,0.0,150.097
289,0.0,150.608
290,0.0,151.101
291,0.0,151.597
292,0.0,152.105
293,0.0,152.595
294,0.0,153.088
295,0.0,153.594
296,0.0,154.143
297,0.0,154.591
298,0.0,155.079
299,0.0,155.588
300,0.0,156.088
301,0.0,156.584
302,0.0,157.086
303,0.0,157.584
304,0.0,158.074
305,0.0,158.575
306,0.0,159.068
307,0.0,159.57
308,0.0,160.134
309,0.0,160.563
310,0.0,161.075
311,0.0,161.566
312,0.0,162.057
313,0.0,162.559
314,0.0,163.06
315,0.0,163.558
316,0.0,164.064
317,0.0,164.558
318,0.0,165.059
319,0.0,165.547
320,0.0,166.048
321,0.0,166.545
322,0.0,167.04
323,0.0,167.546
324,0.0,168.113
325,0.0,168.591
326,0.0,169.086
327,0.0,169.54
328,0.0,170.046
329,0.0,170.533
330,0.0,171.027
331,0.0,171.535
332,0.0,172.026
333,0.0,172.525
334,0.0,173.105
335,0.0,173.523
336,0.0,174.023
337,0.0,174.516
338,0.0,175.088
339,0.0,175.51
340,0.0,176.018
341,0.0,176.505
342,0.0,177.003
343,0.0,177.501
344,0.0,178.012
345,0.0,178.509
346,0.0,178.996
347,0.0,179.504
348,0.0,179.992
349,0.0,180.594
350,0.0,181.044
351,0.0,181.491
352,0.0,181.991
353,0.0,182.488
354,0.0,182.985
355,0.0,183.49
356,0.0,184.034
357,0.0,184.487
358,0.0,184.975
359,0.0,185.485
360,0.0,185.971
361,0.0,186.474
362,0.0,186.975
363,0.0,187.477
364,0.0,187.968
365,0.0,188.47
366,0.0,189.017
367,0.0,189.471
368,0.0,189.969
369,0.0,190.462
370,0.0,190.953
371,0.0,191.461
372,0.0,191.964
373,0.0,192.46
374,0.0,192.952
375,0.0,193.455
376,0.0,193.942
377,0.0,194.442
378,0.0,194.959
379,0.0,195.438
380,0.0,195.993
381,0.0,196.439
382,0.0,196.944
383,0.0,197.438
384,0.0,197.928
385,0.0,198.51
386,0.0,198.927
387,0.0,199.436
388,0.0,199.925
389,0.0,200.421
390,0.0,200.918
391,0.0,201.416
392,0.0,201.984
393,0.0,202.425
394,0.0,202.926
395,0.0,203.411
396,0.0,203.912
397,0.0,204.417
398,0.0,204.91
399,0.0,205.403
400,0.0,205.902
401,0.0,206.412
402,0.0,206.911
403,0.0,207.406
404,0.0,207.909
405,0.0,208.396
406,0.0,208.894
407,0.0,209.393
408,0.0,209.897
409,0.0,210.393
410,0.0,210.896
411,0.0,211.39
412,0.0,211.882
413,0.0,212.39
414,0.0,212.876
415,0.0,213.371
416,0.0,213.887
417,0.0,214.386
418,0.0,214.867
419,0.0,215.374
420,0.0,215.872
421,0.0,216.368
422,0.0,216.957
423,0.0,217.365
424,0.0,217.861
425,0.0,218.36
426,0.0,218.854
427,0.0,219.362
428,0.0,219.864
429,0.0,220.359
430,0.0,220.859
431,0.0,221.347
432,0.0,221.843
433,0.0,222.346
434,0.0,222.908
435,0.0,223.343
436,0.0,223.916
437,0.0,224.34
438,0.0,224.847
439,0.0,225.343
440,0.0,225.841
441,0.0,226.341
442,0.0,226.825
443,0.0,227.334
444,0.0,227.822
445,0.0,228.329
446,0.0,228.912
447,0.0,229.33
448,0.0,229.821
449,0.0,230.319
450,0.0,230.819
451,0.0,231.315
452,0.0,231.819
453,0.0,232.317
454,0.0,232.805
455,0.0,233.315
456,0.0,233.815
457,0.0,234.317
458,0.0,234.818
459,0.0,235.313
460,0.0,235.804
461,0.0,236.304
462,0.0,236.796
463,0.0,237.304
464,0.0,237.846
465,0.0,238.307
466,0.0,238.809
467,0.0,239.31
468,0.0,239.809
469,0.0,240.28
470,0.0,240.787
471,0.0,241.287
472,0.0,241.774
473,0.0,242.278
474,0.0,242.776
475,0.0,243.274
476,0.0,243.835
477,0.0,244.274
478,0.0,244.821
479,0.0,245.268
480,0.0,245.76
481,0.0,246.264
482,0.0,246.769
483,0.0,247.264
484,0.0,247.753
485,0.0,248.255
486,0.0,248.754
487,0.0,249.253
488,0.0,249.758
489,0.0,250.245
490,0.0,250.744
491,0.0,251.241
492,0.0,251.739
493,0.0,252.237
494,0.0,252.749
495,0.0,253.233
496,0.0,253.749
497,0.0,254.232
498,0.0,254.73
499,0.0,255.225
500,0.0,255.724
501,0.0,256.222
502,0.0,256.724
503,0.0,257.221
504,0.0,257.732
505,0.0,258.223
506,0.0,258.725
507,0.0,259.212
508,0.0,259.71
509,0.0,260.209
510,0.0,260.713
511,0.0,261.206
512,0.0,261.706
513,0.0,262.202
514,0.0,262.703
515,0.0,263.203
516,0.0,263.698
517,0.0,264.199
518,0.0,264.692
519,0.0,265.205
520,0.0,265.69
521,0.0,266.199
522,0.0,266.698
523,0.0,267.189
524,0.0,267.686
525,0.0,268.189
526,2996.0,268.682
527,2996.0,269.18
528,2996.0,269.68
529,2996.0,270.174
530,2996.0,270.684
531,2996.0,271.17
532,2996.0,271.681
533,2996.0,272.166
534,2996.0,272.676
535,2996.0,273.169
536,2996.0,273.66
537,3251.0,274.165
538,3251.0,274.66
539,3251.0,275.155
540,3251.0,275.668
541,3251.0,276.152
542,3251.0,276.654
543,3251.0,277.154
544,3251.0,277.652
545,3251.0,278.146
546,3256.0,278.655
547,3256.0,279.142
548,3256.0,279.652
549,3256.0,280.143
550,3256.0,280.639
551,3256.0,281.134
552,3256.0,281.64
553,3256.0,282.14
554,3256.0,282.631
555,3256.0,283.127
556,3256.0,283.639
557,3267.0,284.129
558,3267.0,284.624
559,3267.0,285.126
560,3267.0,285.633
561,3267.0,286.121
562,3267.0,286.627
563,3267.0,287.112
564,3267.0,287.617
565,3267.0,288.112
566,3267.0,288.611
567,3267.0,289.115
568,3257.0,289.612
569,3257.0,290.103
570,3257.0,290.605
571,3257.0,291.099
572,3257.0,291.61
573,3257.0,292.105
574,3257.0,292.604
575,3257.0,293.091
576,3257.0,293.591
577,3257.0,294.089
578,3265.0,294.6
579,3265.0,295.09
580,3265.0,295.589
581,3265.0,296.081
582,3265.0,296.585
583,3265.0,297.08
584,3265.0,297.582
585,3265.0,298.08
586,3265.0,298.586
587,3265.0,299.075
588,3269.0,299.569
589,3269.0,300.07
590,3269.0,300.579
591,3269.0,301.063
592,3269.0,301.568
593,3269.0,302.063
594,3269.0,302.564
595,3269.0,303.057
596,3269.0,303.56
597,3269.0,304.053
598,3269.0,304.564
599,3338.0,305.054
600,3338.0,305.551
601,3338.0,306.052
602,3338.0,306.553
603,3338.0,307.048
604,3338.0,307.552
605,3338.0,308.044
606,3338.0,308.543
607,3338.0,309.043
608,3338.0,309.536
609,3338.0,310.035
610,3583.0,310.535
611,3583.0,311.033
612,3583.0,311.525
613,3583.0,312.031
614,3583.0,312.526
615,3583.0,313.02
616,3583.0,313.534
617,3583.0,314.021
618,3583.0,314.516
619,3583.0,315.014
620,3587.0,315.527
621,3587.0,316.013
622,3587.0,316.514
623,3587.0,317.006
624,3587.0,317.511
625,3587.0,318.004
626,3587.0,318.514
627,3587.0,318.999
628,3587.0,319.5
629,3587.0,319.997
630,3596.0,320.494
631,3596.0,320.997
632,3596.0,321.505
633,3596.0,321.994
634,3596.0,322.486
635,3596.0,322.984
636,3596.0,323.487
637,3596.0,323.982
638,3596.0,324.494
639,3596.0,324.981
640,3594.0,325.49
641,3594.0,325.979
642,3594.0,326.475
643,3594.0,326.976
644,3594.0,327.472
645,3594.0,327.972
646,3594.0,328.479
647,3594.0,328.968
648,3594.0,329.466
649,3594.0,329.966
650,3594.0,330.47
651,3594.0,330.968
652,3594.0,331.458
653,3594.0,331.957
654,3594.0,332.457
655,3594.0,332.955
656,3594.0,333.46
657,3594.0,333.952
658,3594.0,334.458
659,3594.0,334.944
660,3594.0,335.442
661,3594.0,335.947
662,3594.0,336.441
663,3594.0,336.942
664,3594.0,337.443
665,3594.0,337.946
666,3594.0,338.436
667,3594.0,338.944
668,3594.0,339.443
669,3594.0,339.947
670,3594.0,340.438
671,3594.0,340.949
672,3594.0,341.421
673,3594.0,341.92
674,3594.0,342.449
675,3594.0,342.915
676,3594.0,343.418
677,3594.0,343.923
678,3594.0,344.416
679,3594.0,344.909
680,3594.0,345.412
681,3594.0,345.905
682,3594.0,346.405
683,3594.0,346.905
684,3594.0,347.404
685,3594.0,347.9
686,3594.0,348.41
687,3594.0,348.9
688,3594.0,349.393
689,3594.0,349.896
690,3594.0,350.389
691,3594.0,350.892
692,3594.0,351.399
693,3594.0,351.893
694,3594.0,352.383
695,3594.0,352.884
696,3594.0,353.382
697,3594.0,353.883
698,3594.0,354.401
699,3594.0,354.88
700,3594.0,355.372
701,3594.0,355.871
702,3594.0,356.368
703,3594.0,356.876
704,3594.0,357.364
705,3594.0,357.868
706,3594.0,358.366
707,3594.0,358.871
708,3594.0,359.364
709,3594.0,359.856
710,3594.0,360.366
711,3594.0,360.858
712,3594.0,361.353
713,3594.0,361.849
714,0.0,362.361
715,0.0,362.85
716,0.0,363.352
717,0.0,363.84
718,0.0,364.357
719,0.0,364.839
720,0.0,365.342
721,0.0,365.845
722,0.0,366.338
723,0.0,366.83
724,0.0,367.335
725,0.0,367.833
726,0.0,368.328
727,0.0,368.83
728,0.0,369.332
729,0.0,369.82
730,0.0,370.319
731,0.0,370.823
732,0.0,371.321
733,0.0,371.819
734,0.0,372.311
735,0.0,372.814
736,0.0,373.314
737,0.0,373.811
738,0.0,374.312
739,0.0,374.808
740,0.0,375.314
741,0.0,375.798
742,0.0,376.307
743,0.0,376.795
744,0.0,377.309
745,0.0,377.791
746,0.0,378.3
747,0.0,378.794
748,0.0,379.292
749,0.0,379.816
750,0.0,380.286
751,0.0,380.781
752,0.0,381.279
753,0.0,381.778
754,0.0,382.28
755,0.0,382.781
756,0.0,383.272
757,0.0,383.775
758,0.0,384.283
759,0.0,384.772
760,0.0,385.27
761,0.0,385.776
762,0.0,386.267
763,0.0,386.771
764,0.0,387.261
765,0.0,387.758
766,0.0,388.261
767,0.0,388.753
768,0.0,389.264
769,0.0,389.754
770,0.0,390.251
771,0.0,390.744
772,0.0,391.243
773,0.0,391.748
774,0.0,392.246
775,0.0,392.744
776,0.0,393.247
777,0.0,393.744
778,0.0,394.235
779,0.0,394.732
780,0.0,395.236
781,0.0,395.728
782,0.0,396.233
783,0.0,396.73
784,0.0,397.235
785,0.0,397.721
