Individuo | Variable | Mascara | Original | Mutado | Noise | Lower | Upper
11        | 5        | 1       | 146.4621 | 144.0892 | -2.3729  | -400.0000 | 200.0000
11        | 6        | 0       | -4.9208  | -4.9208  | -1.8244  | -20.0000 | 0.0000  
11        | 7        | 0       | 552.9384 | 552.9384 | 2.4395   | -600.0000 | 600.0000
11        | 8        | 0       | -391.7752 | -391.7752 | -1.5043  | -400.0000 | 200.0000
11        | 9        | 0       | -0.7438  | -0.7438  | 0.6122   | -20.0000 | 0.0000  
11        | 10       | 0       | 270.0919 | 270.0919 | 0.1560   | -600.0000 | 600.0000
11        | 11       | 0       | -217.1493 | -217.1493 | -0.8810  | -400.0000 | 200.0000
11        | 12       | 0       | -3.4121  | -3.4121  | -1.2109  | -20.0000 | 0.0000  
11        | 13       | 0       | -266.6266 | -266.6266 | -0.9921  | -600.0000 | 600.0000
11        | 14       | 1       | 123.6523 | 120.6012 | -3.0511  | -400.0000 | 200.0000
11        | 15       | 1       | -17.7484 | -17.0347 | 0.7137   | -20.0000 | 0.0000  
11        | 16       | 0       | -79.8333 | -79.8333 | -2.8141  | -600.0000 | 600.0000
11        | 17       | 0       | 200.0000 | 200.0000 | 1.8365   | -400.0000 | 200.0000
11        | 18       | 1       | -8.8188  | -8.2170  | 0.6018   | -20.0000 | 0.0000  
11        | 19       | 0       | -216.6197 | -216.6197 | 1.5859   | -600.0000 | 600.0000
11        | 20       | 1       | -271.0507 | -269.4571 | 1.5936   | -400.0000 | 200.0000
11        | 21       | 0       | -12.9896 | -12.9896 | 1.0624   | -20.0000 | 0.0000  
11        | 22       | 0       | -152.9601 | -152.9601 | -2.4004  | -600.0000 | 600.0000
11        | 23       | 0       | -358.7718 | -358.7718 | 0.1586   | -400.0000 | 200.0000
11        | 24       | 1       | -12.6085 | -15.0844 | -2.4758  | -20.0000 | 0.0000  
11        | 25       | 1       | -42.9138 | -40.8341 | 2.0797   | -600.0000 | 600.0000
11        | 26       | 1       | 36.5068  | 37.9721  | 1.4653   | -400.0000 | 200.0000
11        | 27       | 0       | -6.8654  | -6.8654  | 3.7290   | -20.0000 | 0.0000  
11        | 28       | 0       | 0.0000   | 0.0000   | 2.9453   | -600.0000 | 600.0000
11        | 29       | 0       | 0.0000   | 0.0000   | 1.9411   | -400.0000 | 200.0000
11        | 30       | 0       | 0.0000   | 0.0000   | -0.6524  | -20.0000 | 0.0000  

12        | 1        | 0       | 0.0000   | 0.0000   | 2.2141   | -600.0000 | 600.0000
12        | 2        | 0       | 0.0000   | 0.0000   | -0.2200  | -400.0000 | 200.0000
12        | 3        | 0       | 0.0000   | 0.0000   | 0.3671   | -20.0000 | 0.0000  
12        | 4        | 0       | 96.8389  | 96.8389  | 2.2773   | -600.0000 | 600.0000
12        | 5        | 0       | -96.6947 | -96.6947 | 1.8835   | -400.0000 | 200.0000
12        | 6        | 0       | -17.1184 | -17.1184 | -0.5096  | -20.0000 | 0.0000  
12        | 7        | 0       | 148.7982 | 148.7982 | 1.6113   | -600.0000 | 600.0000
12        | 8        | 1       | -235.8157 | -240.1524 | -4.3366  | -400.0000 | 200.0000
12        | 9        | 0       | -10.2433 | -10.2433 | 0.3491   | -20.0000 | 0.0000  
12        | 10       | 0       | 169.8054 | 169.8054 | -3.2300  | -600.0000 | 600.0000
12        | 11       | 0       | -244.1031 | -244.1031 | -2.8230  | -400.0000 | 200.0000
12        | 12       | 1       | -2.2783  | -3.0576  | -0.7793  | -20.0000 | 0.0000  
12        | 13       | 0       | 386.8575 | 386.8575 | 0.8108   | -600.0000 | 600.0000
12        | 14       | 1       | -365.8128 | -365.1463 | 0.6665   | -400.0000 | 200.0000
12        | 15       | 0       | -11.6279 | -11.6279 | 0.2427   | -20.0000 | 0.0000  
12        | 16       | 0       | -347.3917 | -347.3917 | 2.0155   | -600.0000 | 600.0000
12        | 17       | 0       | 85.4142  | 85.4142  | -2.7756  | -400.0000 | 200.0000
12        | 18       | 0       | -17.0616 | -17.0616 | -1.6023  | -20.0000 | 0.0000  
12        | 19       | 0       | -188.8258 | -188.8258 | -3.2891  | -600.0000 | 600.0000
12        | 20       | 1       | 119.6899 | 124.0767 | 4.3868   | -400.0000 | 200.0000
12        | 21       | 0       | -16.9015 | -16.9015 | -5.0155  | -20.0000 | 0.0000  
12        | 22       | 1       | -516.9577 | -518.1011 | -1.1434  | -600.0000 | 600.0000
12        | 23       | 0       | 69.4254  | 69.4254  | 2.2369   | -400.0000 | 200.0000
12        | 24       | 0       | -14.5140 | -14.5140 | 0.7878   | -20.0000 | 0.0000  
12        | 25       | 0       | 76.0900  | 76.0900  | -0.7664  | -600.0000 | 600.0000
12        | 26       | 0       | 82.2829  | 82.2829  | 0.3695   | -400.0000 | 200.0000
12        | 27       | 0       | -17.2570 | -17.2570 | -2.1902  | -20.0000 | 0.0000  
12        | 28       | 0       | 0.0000   | 0.0000   | 0.1000   | -600.0000 | 600.0000
12        | 29       | 0       | 0.0000   | 0.0000   | 0.1042   | -400.0000 | 200.0000
12        | 30       | 0       | 0.0000   | 0.0000   | -0.1622  | -20.0000 | 0.0000  

13        | 1        | 0       | 0.0000   | 0.0000   | 2.0664   | -600.0000 | 600.0000
13        | 2        | 0       | 0.0000   | 0.0000   | 1.5239   | -400.0000 | 200.0000
13        | 3        | 0       | 0.0000   | 0.0000   | -1.4969  | -20.0000 | 0.0000  
13        | 4        | 0       | 0.4313   | 0.4313   | -0.8051  | -600.0000 | 600.0000
13        | 5        | 1       | 13.4422  | 14.2491  | 0.8069   | -400.0000 | 200.0000
13        | 6        | 1       | -6.0573  | -3.1422  | 2.9151   | -20.0000 | 0.0000  
13        | 7        | 0       | 178.3667 | 178.3667 | -1.1256  | -600.0000 | 600.0000
13        | 8        | 0       | -232.8587 | -232.8587 | -0.6586  | -400.0000 | 200.0000
13        | 9        | 1       | -20.0000 | -20.0000 | -1.7547  | -20.0000 | 0.0000  
13        | 10       | 0       | 163.1284 | 163.1284 | 0.9449   | -600.0000 | 600.0000
13        | 11       | 1       | -42.5940 | -44.5892 | -1.9952  | -400.0000 | 200.0000
13        | 12       | 0       | -18.3547 | -18.3547 | -2.0296  | -20.0000 | 0.0000  
13        | 13       | 0       | 246.1670 | 246.1670 | -2.3641  | -600.0000 | 600.0000
13        | 14       | 1       | -126.8968 | -126.1748 | 0.7220   | -400.0000 | 200.0000
13        | 15       | 0       | -6.6448  | -6.6448  | 0.8075   | -20.0000 | 0.0000  
13        | 16       | 0       | 407.4138 | 407.4138 | 4.4851   | -600.0000 | 600.0000
13        | 17       | 0       | -297.9748 | -297.9748 | -0.0081  | -400.0000 | 200.0000
13        | 18       | 1       | -19.6171 | -20.0000 | -0.5314  | -20.0000 | 0.0000  
13        | 19       | 0       | 334.5670 | 334.5670 | -0.5546  | -600.0000 | 600.0000
13        | 20       | 0       | -35.7286 | -35.7286 | 2.7536   | -400.0000 | 200.0000
13        | 21       | 1       | -6.0072  | -5.6510  | 0.3562   | -20.0000 | 0.0000  
13        | 22       | 1       | 407.7406 | 406.6507 | -1.0899  | -600.0000 | 600.0000
13        | 23       | 0       | 81.3714  | 81.3714  | 2.4159   | -400.0000 | 200.0000
13        | 24       | 0       | -0.7816  | -0.7816  | -4.0334  | -20.0000 | 0.0000  
13        | 25       | 0       | 43.1968  | 43.1968  | 0.8890   | -600.0000 | 600.0000
13        | 26       | 1       | -106.6110 | -108.4270 | -1.8160  | -400.0000 | 200.0000
13        | 27       | 0       | -11.9623 | -11.9623 | 0.8897   | -20.0000 | 0.0000  
13        | 28       | 0       | 0.0000   | 0.0000   | -1.2586  | -600.0000 | 600.0000
13        | 29       | 0       | 0.0000   | 0.0000   | -1.9888  | -400.0000 | 200.0000
13        | 30       | 0       | 0.0000   | 0.0000   | 1.3920   | -20.0000 | 0.0000  

14        | 1        | 0       | 0.0000   | 0.0000   | -3.8467  | -600.0000 | 600.0000
14        | 2        | 0       | 0.0000   | 0.0000   | -0.2493  | -400.0000 | 200.0000
14        | 3        | 0       | 0.0000   | 0.0000   | -1.6581  | -20.0000 | 0.0000  
14        | 4        | 0       | 136.6706 | 136.6706 | -1.4464  | -600.0000 | 600.0000
14        | 5        | 0       | 124.2192 | 124.2192 | -1.7317  | -400.0000 | 200.0000
14        | 6        | 1       | -5.5205  | -5.3716  | 0.1490   | -20.0000 | 0.0000  
14        | 7        | 1       | 590.3553 | 589.0885 | -1.2668  | -600.0000 | 600.0000
14        | 8        | 0       | -223.5595 | -223.5595 | -3.5171  | -400.0000 | 200.0000
14        | 9        | 1       | -15.7936 | -15.8065 | -0.0129  | -20.0000 | 0.0000  
14        | 10       | 0       | 317.3634 | 317.3634 | -1.8337  | -600.0000 | 600.0000
14        | 11       | 1       | -248.1842 | -246.6359 | 1.5483   | -400.0000 | 200.0000
14        | 12       | 1       | -2.6888  | -1.8189  | 0.8699   | -20.0000 | 0.0000  
14        | 13       | 1       | 583.9675 | 585.7470 | 1.7795   | -600.0000 | 600.0000
14        | 14       | 0       | -175.4375 | -175.4375 | 0.0609   | -400.0000 | 200.0000
14        | 15       | 0       | -12.5872 | -12.5872 | 2.2668   | -20.0000 | 0.0000  
14        | 16       | 0       | -49.8823 | -49.8823 | 3.1887   | -600.0000 | 600.0000
14        | 17       | 0       | 35.0036  | 35.0036  | 1.2825   | -400.0000 | 200.0000
14        | 18       | 1       | -8.5142  | -6.6692  | 1.8451   | -20.0000 | 0.0000  
14        | 19       | 0       | 200.6548 | 200.6548 | 2.9314   | -600.0000 | 600.0000
14        | 20       | 1       | 66.2296  | 67.2310  | 1.0014   | -400.0000 | 200.0000
14        | 21       | 0       | -2.7559  | -2.7559  | 0.5091   | -20.0000 | 0.0000  
14        | 22       | 0       | 332.5763 | 332.5763 | -1.5677  | -600.0000 | 600.0000
14        | 23       | 0       | -64.9575 | -64.9575 | -0.5632  | -400.0000 | 200.0000
14        | 24       | 1       | -11.5156 | -8.8217  | 2.6939   | -20.0000 | 0.0000  
14        | 25       | 0       | -42.9138 | -42.9138 | -3.2403  | -600.0000 | 600.0000
14        | 26       | 0       | 36.5068  | 36.5068  | 1.1190   | -400.0000 | 200.0000
14        | 27       | 0       | -9.1307  | -9.1307  | 0.6453   | -20.0000 | 0.0000  
14        | 28       | 0       | 0.0000   | 0.0000   | -1.7022  | -600.0000 | 600.0000
14        | 29       | 0       | 0.0000   | 0.0000   | 5.5305   | -400.0000 | 200.0000
14        | 30       | 0       | 0.0000   | 0.0000   | 1.1402   | -20.0000 | 0.0000  

15        | 1        | 0       | 0.0000   | 0.0000   | 2.8128   | -600.0000 | 600.0000
15        | 2        | 0       | 0.0000   | 0.0000   | 0.4783   | -400.0000 | 200.0000
15        | 3        | 0       | 0.0000   | 0.0000   | 3.5574   | -20.0000 | 0.0000  
15        | 4        | 0       | 62.2882  | 62.2882  | -1.6998  | -600.0000 | 600.0000
15        | 5        | 0       | -63.4372 | -63.4372 | -0.9008  | -400.0000 | 200.0000
15        | 6        | 1       | -2.4669  | -2.8621  | -0.3951  | -20.0000 | 0.0000  
15        | 7        | 0       | -115.8206 | -115.8206 | -2.8208  | -600.0000 | 600.0000
15        | 8        | 0       | -319.5909 | -319.5909 | -0.9769  | -400.0000 | 200.0000
15        | 9        | 0       | -19.4243 | -19.4243 | -1.5702  | -20.0000 | 0.0000  
15        | 10       | 0       | 306.1647 | 306.1647 | 0.5375   | -600.0000 | 600.0000
15        | 11       | 0       | -27.8143 | -27.8143 | -4.1049  | -400.0000 | 200.0000
15        | 12       | 1       | -5.9184  | -4.6967  | 1.2217   | -20.0000 | 0.0000  
15        | 13       | 0       | -344.4430 | -344.4430 | 2.0753   | -600.0000 | 600.0000
15        | 14       | 1       | -318.1771 | -321.5831 | -3.4060  | -400.0000 | 200.0000
15        | 15       | 1       | -19.7091 | -19.9058 | -0.1967  | -20.0000 | 0.0000  
15        | 16       | 1       | -179.2949 | -179.7452 | -0.4503  | -600.0000 | 600.0000
15        | 17       | 0       | -46.0494 | -46.0494 | 3.1224   | -400.0000 | 200.0000
15        | 18       | 0       | -12.1551 | -12.1551 | 1.5920   | -20.0000 | 0.0000  
15        | 19       | 0       | -315.3278 | -315.3278 | 0.3453   | -600.0000 | 600.0000
15        | 20       | 0       | -338.9305 | -338.9305 | -0.0197  | -400.0000 | 200.0000
15        | 21       | 0       | -16.9428 | -16.9428 | 2.0322   | -20.0000 | 0.0000  
15        | 22       | 0       | 16.6254  | 16.6254  | 1.4436   | -600.0000 | 600.0000
15        | 23       | 0       | -94.6657 | -94.6657 | 0.7611   | -400.0000 | 200.0000
15        | 24       | 0       | -12.6144 | -12.6144 | 3.0860   | -20.0000 | 0.0000  
15        | 25       | 0       | -42.9138 | -42.9138 | 0.1751   | -600.0000 | 600.0000
15        | 26       | 0       | 36.5068  | 36.5068  | 2.5807   | -400.0000 | 200.0000
15        | 27       | 1       | -6.8654  | -5.6660  | 1.1994   | -20.0000 | 0.0000  
15        | 28       | 0       | 0.0000   | 0.0000   | -1.2824  | -600.0000 | 600.0000
15        | 29       | 0       | 0.0000   | 0.0000   | -1.6940  | -400.0000 | 200.0000
15        | 30       | 0       | 0.0000   | 0.0000   | -0.6241  | -20.0000 | 0.0000  

16        | 1        | 0       | 0.0000   | 0.0000   | 0.1910   | -600.0000 | 600.0000
16        | 2        | 0       | 0.0000   | 0.0000   | -1.5366  | -400.0000 | 200.0000
16        | 3        | 0       | 0.0000   | 0.0000   | 0.1694   | -20.0000 | 0.0000  
16        | 4        | 0       | -187.9360 | -187.9360 | -3.5987  | -600.0000 | 600.0000
16        | 5        | 0       | 102.5839 | 102.5839 | -3.0166  | -400.0000 | 200.0000
16        | 6        | 1       | -1.2903  | 0.0000   | 2.6167   | -20.0000 | 0.0000  
16        | 7        | 0       | -152.0979 | -152.0979 | -0.5032  | -600.0000 | 600.0000
16        | 8        | 0       | -263.6382 | -263.6382 | -1.0699  | -400.0000 | 200.0000
16        | 9        | 0       | -18.5361 | -18.5361 | 2.4192   | -20.0000 | 0.0000  
16        | 10       | 1       | 124.1383 | 123.9293 | -0.2090  | -600.0000 | 600.0000
16        | 11       | 0       | 0.9277   | 0.9277   | 3.2150   | -400.0000 | 200.0000
16        | 12       | 0       | -7.6102  | -7.6102  | -3.1083  | -20.0000 | 0.0000  
16        | 13       | 0       | -43.8071 | -43.8071 | 2.5908   | -600.0000 | 600.0000
16        | 14       | 0       | -172.1285 | -172.1285 | 2.0026   | -400.0000 | 200.0000
16        | 15       | 0       | -2.7333  | -2.7333  | 2.4822   | -20.0000 | 0.0000  
16        | 16       | 0       | -61.9404 | -61.9404 | -1.1681  | -600.0000 | 600.0000
16        | 17       | 0       | -99.0892 | -99.0892 | 0.7345   | -400.0000 | 200.0000
16        | 18       | 0       | -15.0668 | -15.0668 | -0.7010  | -20.0000 | 0.0000  
16        | 19       | 0       | -80.6208 | -80.6208 | 2.7417   | -600.0000 | 600.0000
16        | 20       | 0       | -373.6600 | -373.6600 | -1.9122  | -400.0000 | 200.0000
16        | 21       | 0       | -16.6850 | -16.6850 | -0.5220  | -20.0000 | 0.0000  
16        | 22       | 0       | 304.6417 | 304.6417 | 1.4364   | -600.0000 | 600.0000
16        | 23       | 0       | -55.2103 | -55.2103 | -0.1952  | -400.0000 | 200.0000
16        | 24       | 1       | -1.9128  | 0.0000   | 2.8593   | -20.0000 | 0.0000  
16        | 25       | 1       | 9.3661   | 8.3377   | -1.0284  | -600.0000 | 600.0000
16        | 26       | 0       | -148.4370 | -148.4370 | 0.1347   | -400.0000 | 200.0000
16        | 27       | 0       | -19.6375 | -19.6375 | -1.9269  | -20.0000 | 0.0000  
16        | 28       | 0       | 0.0000   | 0.0000   | 0.8099   | -600.0000 | 600.0000
16        | 29       | 0       | 0.0000   | 0.0000   | 0.0151   | -400.0000 | 200.0000
16        | 30       | 0       | 0.0000   | 0.0000   | 0.2901   | -20.0000 | 0.0000  

17        | 1        | 0       | 0.0000   | 0.0000   | -0.2602  | -600.0000 | 600.0000
17        | 2        | 0       | 0.0000   | 0.0000   | -3.3955  | -400.0000 | 200.0000
17        | 3        | 0       | 0.0000   | 0.0000   | -3.7926  | -20.0000 | 0.0000  
17        | 4        | 1       | 141.8617 | 139.8742 | -1.9875  | -600.0000 | 600.0000
17        | 5        | 1       | -339.3264 | -340.6515 | -1.3251  | -400.0000 | 200.0000
17        | 6        | 0       | -20.0000 | -20.0000 | -0.5936  | -20.0000 | 0.0000  
17        | 7        | 0       | 241.1630 | 241.1630 | -0.1110  | -600.0000 | 600.0000
17        | 8        | 0       | -356.3422 | -356.3422 | -0.0586  | -400.0000 | 200.0000
17        | 9        | 0       | -3.5628  | -3.5628  | -0.0461  | -20.0000 | 0.0000  
17        | 10       | 0       | 247.9981 | 247.9981 | -2.2164  | -600.0000 | 600.0000
17        | 11       | 1       | -351.1907 | -346.3761 | 4.8146   | -400.0000 | 200.0000
17        | 12       | 0       | -15.9017 | -15.9017 | 1.0630   | -20.0000 | 0.0000  
17        | 13       | 1       | 583.9675 | 582.3097 | -1.6578  | -600.0000 | 600.0000
17        | 14       | 0       | -175.4375 | -175.4375 | -0.3669  | -400.0000 | 200.0000
17        | 15       | 0       | -12.5872 | -12.5872 | -3.3962  | -20.0000 | 0.0000  
17        | 16       | 0       | 375.3595 | 375.3595 | -0.8751  | -600.0000 | 600.0000
17        | 17       | 0       | 168.3491 | 168.3491 | -2.3648  | -400.0000 | 200.0000
17        | 18       | 0       | -1.0647  | -1.0647  | 3.5644   | -20.0000 | 0.0000  
17        | 19       | 0       | 303.4353 | 303.4353 | -1.5460  | -600.0000 | 600.0000
17        | 20       | 0       | -174.7188 | -174.7188 | 1.8955   | -400.0000 | 200.0000
17        | 21       | 0       | -18.3300 | -18.3300 | 3.2600   | -20.0000 | 0.0000  
17        | 22       | 0       | 332.5763 | 332.5763 | -2.0844  | -600.0000 | 600.0000
17        | 23       | 0       | -65.0770 | -65.0770 | -0.2481  | -400.0000 | 200.0000
17        | 24       | 0       | -11.5156 | -11.5156 | 4.4650   | -20.0000 | 0.0000  
17        | 25       | 1       | -42.9138 | -43.0769 | -0.1631  | -600.0000 | 600.0000
17        | 26       | 0       | 36.2904  | 36.2904  | -1.1824  | -400.0000 | 200.0000
17        | 27       | 0       | -10.7888 | -10.7888 | -1.4675  | -20.0000 | 0.0000  
17        | 28       | 0       | 0.0000   | 0.0000   | -1.2157  | -600.0000 | 600.0000
17        | 29       | 0       | 0.0000   | 0.0000   | 1.8760   | -400.0000 | 200.0000
17        | 30       | 0       | 0.0000   | 0.0000   | -4.4565  | -20.0000 | 0.0000  

18        | 1        | 0       | 0.0000   | 0.0000   | -0.1827  | -600.0000 | 600.0000
18        | 2        | 0       | 0.0000   | 0.0000   | 0.4480   | -400.0000 | 200.0000
18        | 3        | 0       | 0.0000   | 0.0000   | -1.9018  | -20.0000 | 0.0000  
18        | 4        | 0       | -256.1505 | -256.1505 | -0.4826  | -600.0000 | 600.0000
18        | 5        | 0       | -41.5246 | -41.5246 | 0.8110   | -400.0000 | 200.0000
18        | 6        | 0       | -19.3900 | -19.3900 | 2.8450   | -20.0000 | 0.0000  
