X,Y
-9.842079331728177749e+01,-5.283937213100956143e+01
-9.820162302445635305e+01,-5.261834280138035069e+01
-9.798417699309896989e+01,-5.239808423293438011e+01
-9.776845142317662862e+01,-5.217859503792344356e+01
-9.755444245994219443e+01,-5.195987380641955156e+01
-9.734214619430134974e+01,-5.174191910647780901e+01
-9.713155866317936216e+01,-5.152472948429920052e+01
-9.692267584988792350e+01,-5.130830346439334733e+01
-9.671549368449279882e+01,-5.109263954974174737e+01
-9.651000804418069379e+01,-5.087773622196050383e+01
-9.630621475362730166e+01,-5.066359194146374989e+01
-9.610410958536510861e+01,-5.045020514762684627e+01
-9.590368826015128434e+01,-5.023757425894963546e+01
-9.570494644733642531e+01,-5.002569767322020766e+01
-9.550787976523230327e+01,-4.981457376767791345e+01
-9.531248378148083589e+01,-4.960420089917733577e+01
-9.511875401342277314e+01,-4.939457740435177158e+01
-9.492668592846641218e+01,-4.918570159977696221e+01
-9.473627494445719321e+01,-4.897757178213507245e+01
-9.454751643004598805e+01,-4.877018622837820061e+01
-9.436040570505906544e+01,-4.856354319589248547e+01
-9.417493804086713283e+01,-4.835764092266201430e+01
-9.399110866075488957e+01,-4.815247762743275928e+01
-9.380891274029102078e+01,-4.794805150987679099e+01
-9.362834540769719638e+01,-4.774436075075610120e+01
-9.344940174421822121e+01,-4.754140351208685900e+01
-9.327207678449187256e+01,-4.733917793730347512e+01
-9.309636551691858131e+01,-4.713768215142280837e+01
-9.292226288403188050e+01,-4.693691426120847154e+01
-9.274976378286771705e+01,-4.673687235533479623e+01
-9.257886306533484344e+01,-4.653755450455118137e+01
-9.240955553858492522e+01,-4.633895876184634233e+01
-9.224183596538233587e+01,-4.614108316261247467e+01
-9.207569906447469066e+01,-4.594392572480967374e+01
-9.191113951096249934e+01,-4.574748444912998480e+01
-9.174815193666943003e+01,-4.555175731916168047e+01
-9.158673093051234559e+01,-4.535674230155359510e+01
-9.142687103887128330e+01,-4.516243734617918193e+01
-9.126856676595984652e+01,-4.496884038630098956e+01
-9.111181257419465851e+01,-4.477594933873454863e+01
-9.095660288456554099e+01,-4.458376210401270612e+01
-9.080293207700543689e+01,-4.439227656654971810e+01
-9.065079449076002049e+01,-4.420149059480533538e+01
-9.050018442475791858e+01,-4.401140204144905255e+01
-9.035109613797969530e+01,-4.382200874352386677e+01
-9.020352384982797389e+01,-4.363330852261046289e+01
-9.005746174049663466e+01,-4.344529918499111432e+01
-8.991290395134018354e+01,-4.325797852181355552e+01
-8.976984458524344745e+01,-4.307134430925499657e+01
-8.962827770699004759e+01,-4.288539430868565461e+01
-8.948819734363193845e+01,-4.270012626683269019e+01
-8.934959748485805164e+01,-4.251553791594380272e+01
-8.921247208336302492e+01,-4.233162697395079732e+01
-8.907681505521617282e+01,-4.214839114463336500e+01
-8.894262028022929201e+01,-4.196582811778215216e+01
-8.880988160232544715e+01,-4.178393556936246256e+01
-8.867859282990676206e+01,-4.160271116167740502e+01
-8.854874773622245243e+01,-4.142215254353113352e+01
-8.842034005973674482e+01,-4.124225735039213703e+01
-8.829336350449591464e+01,-4.106302320455600352e+01
-8.816781174049603464e+01,-4.088444771530856769e+01
-8.804367840404987078e+01,-4.070652847908867500e+01
-8.792095709815376381e+01,-4.052926307965091723e+01
-8.779964139285456781e+01,-4.035264908822841790e+01
-8.767972482561562231e+01,-4.017668406369511303e+01
-8.756120090168320758e+01,-4.000136555272832339e+01
-8.744406309445248837e+01,-3.982669108997103535e+01
-8.732830484583288921e+01,-3.965265819819401116e+01
-8.721391956661409495e+01,-3.947926438845803432e+01
-8.710090063683045969e+01,-3.930650716027556513e+01
-8.698924140612631106e+01,-3.913438400177270893e+01
-8.687893519412043020e+01,-3.896289238985087167e+01
-8.676997529077007698e+01,-3.879202979034817389e+01
-8.666235495673551270e+01,-3.862179365820110633e+01
-8.655606742374290263e+01,-3.845218143760541096e+01
-8.645110589494811393e+01,-3.828319056217738137e+01
-8.634746354529994505e+01,-3.811481845511492850e+01
-8.624513352190189153e+01,-3.794706252935796442e+01
-8.614410894437565958e+01,-3.777992018774956762e+01
-8.604438290522216448e+01,-3.761338882319599008e+01
-8.594594847018362316e+01,-3.744746581882717607e+01
-8.584879867860510672e+01,-3.728214854815704626e+01
-8.575292654379444457e+01,-3.711743437524301470e+01
-8.565832505338406122e+01,-3.695332065484636530e+01
-8.556498716968999929e+01,-3.678980473259137796e+01
-8.547290583007223574e+01,-3.662688394512498746e+01
-8.538207394729421651e+01,-3.646455562027616537e+01
-8.529248440988091318e+01,-3.630281707721454865e+01
