X,Y
-5.356211872796727675e+02,-2.462623691574133034e+02
-5.352446773874787596e+02,-2.469892988402942251e+02
-5.348702677775509073e+02,-2.477099152015688333e+02
-5.344984961543701729e+02,-2.484236011129573569e+02
-5.341299044875240725e+02,-2.491297891841610692e+02
-5.337650385016403334e+02,-2.498279611347845446e+02
-5.334044471293292418e+02,-2.505176470727830917e+02
-5.330486819281545650e+02,-2.511984246825612956e+02
-5.326982964627458159e+02,-2.518699183259596737e+02
-5.323538456533586896e+02,-2.525317980595297627e+02
-5.320158850921029625e+02,-2.531837785715119651e+02
-5.316849703283153303e+02,-2.538256180421113015e+02
-5.313616561245272578e+02,-2.544571169306989020e+02
-5.310464956845531788e+02,-2.550781166936493776e+02
-5.307400398554030971e+02,-2.556884984366423055e+02
-5.304428363046085906e+02,-2.562881815052371053e+02
-5.301554286747998503e+02,-2.568771220176707288e+02
-5.298783557173114787e+02,-2.574553113438229275e+02
-5.296121504066588841e+02,-2.580227745343379411e+02
-5.293573390378786598e+02,-2.585795687039690733e+02
-5.291144403085912700e+02,-2.591257813731646138e+02
-5.288839643878604875e+02,-2.596615287719955631e+02
-5.286664119738817362e+02,-2.601869541105202188e+02
-5.284622733424894250e+02,-2.607022258196354869e+02
-5.282720273887067606e+02,-2.612075357665624438e+02
-5.280961406633189199e+02,-2.617030974489821347e+02
-5.279350664066853369e+02,-2.621891441719168370e+02
-5.277892435819283037e+02,-2.626659272113874977e+02
-5.276590959095743756e+02,-2.631337139688167781e+02
-5.275450309059295932e+02,-2.635927861201978430e+02
-5.274474389272085091e+02,-2.640434377638900969e+02
-5.273666922216467583e+02,-2.644859735709486586e+02
-5.273031439917243688e+02,-2.649207069417983575e+02
-5.272571274685479921e+02,-2.653479581729661732e+02
-5.272289550006106538e+02,-2.657680526376155399e+02
-5.272189171588854606e+02,-2.661813189834267632e+02
-5.272272818603712494e+02,-2.665880873513933125e+02
-5.272542935121086884e+02,-2.669886876189765417e+02
-5.273001721775632404e+02,-2.673834476709362207e+02
-5.273651127674449981e+02,-2.677726917011619321e+02
-5.274492842567269690e+02,-2.681567385486063131e+02
-5.275528289297877791e+02,-2.685359000704164600e+02
-5.276758616554717491e+02,-2.689104795552192968e+02
-5.278184691937271964e+02,-2.692807701793664705e+02
-5.279807095356330819e+02,-2.696470535089270584e+02
-5.281626112783023927e+02,-2.700095980499801840e+02
-5.283641730362998032e+02,-2.703686578497343476e+02
-5.285853628910532507e+02,-2.707244711508399178e+02
-5.288261178796160493e+02,-2.710772591011032091e+02
-5.290863435242133619e+02,-2.714272245207595802e+02
-5.293659134037726517e+02,-2.717745507292515867e+02
-5.296646687686520636e+02,-2.721194004333704015e+02
-5.299824181997094001e+02,-2.724619146784904160e+02
-5.303189373126654118e+02,-2.728022118644359466e+02
-5.306739685088066381e+02,-2.731403868274667275e+02
-5.310472207728125795e+02,-2.734765099896491733e+02
-5.314383695185110810e+02,-2.738106265767852960e+02
-5.318470564832813352e+02,-2.741427559059434316e+02
-5.322728896716229201e+02,-2.744728907434277403e+02
-5.327154433485030722e+02,-2.748009967339849595e+02
-5.331742580828228029e+02,-2.751270119018121250e+02
-5.336488408413596289e+02,-2.754508462238418929e+02
-5.341386651334537419e+02,-2.757723812756499342e+02
-5.346431712065042348e+02,-2.760914699501279870e+02
-5.351617662924313663e+02,-2.764079362490289782e+02
-5.356938249049887872e+02,-2.767215751472587613e+02
-5.362386891878264805e+02,-2.770321525297101743e+02
-5.367956693131153543e+02,-2.773394052003063734e+02
-5.373640439303444509e+02,-2.776430409627292306e+02
-5.379430606649956417e+02,-2.779427387722799381e+02
