Tiempo_rasp,Tiempo_Relativo_rasp,Profundidad_rasp,Tiempo_sonda,Tiempo_Relativo_sonda,Profundidad_sonda,Tiempo_paparazzi,Tiempo_Relativo_paparazzi,Profundidad_paparazzi,Static_control,Mode
2025-05-09 02:15:04,2452.0,-0.713232,16/07/2025 9:42:09,1800,-526,2025-07-16 07:48:44.750000,1805.7445714285711,0.0,1.0,5.0
2025-05-09 02:15:09,2457.0,-0.710259,16/07/2025 9:42:14,1805,-528,2025-07-16 07:48:49.750000,1810.7605285714285,0.0,1.0,5.0
2025-05-09 02:15:14,2462.0,-0.709268,16/07/2025 9:42:19,1810,-529,2025-07-16 07:48:54.500000,1815.7764857142856,0.0,1.0,5.0
2025-05-09 02:15:20,2468.0,-0.708277,16/07/2025 9:42:24,1815,-523,2025-07-16 07:48:59.750000,1820.7924428571428,0.0,1.0,5.0
2025-05-09 02:15:25,2473.0,-0.716205,16/07/2025 9:42:29,1820,-530,2025-07-16 07:49:04.750000,1825.8084,0.0,1.0,5.0
2025-05-09 02:15:30,2478.0,-0.713232,16/07/2025 9:42:34,1825,-525,2025-07-16 07:49:09.750000,1830.824357142857,0.0,1.0,5.0
2025-05-09 02:15:35,2483.0,-0.714223,16/07/2025 9:42:39,1830,-529,2025-07-16 07:49:14.750000,1835.8403142857142,0.0,1.0,5.0
2025-05-09 02:15:40,2488.0,-0.713232,16/07/2025 9:42:44,1835,-525,2025-07-16 07:49:19.750000,1840.8562714285713,0.0,1.0,5.0
2025-05-09 02:15:46,2494.0,-0.709268,16/07/2025 9:42:49,1840,-528,2025-07-16 07:49:24.750000,1845.8722285714284,0.0,1.0,5.0
2025-05-09 02:15:51,2499.0,-0.707286,16/07/2025 9:42:54,1845,-531,2025-07-16 07:49:29.750000,1850.8881857142856,0.0,1.0,5.0
2025-05-09 02:15:56,2504.0,-0.71125,16/07/2025 9:42:59,1850,-529,2025-07-16 07:49:35,1855.9041428571427,0.0,1.0,5.0
2025-05-09 02:16:02,2510.0,-0.71125,16/07/2025 9:43:04,1855,-527,2025-07-16 07:49:40,1860.9200999999998,0.0,1.0,5.0
2025-05-09 02:16:07,2515.0,-0.713232,16/07/2025 9:43:09,1860,-524,2025-07-16 07:49:45,1865.936057142857,0.0,1.0,5.0
2025-05-09 02:16:12,2520.0,-0.709268,16/07/2025 9:43:14,1865,-528,2025-07-16 07:49:50,1870.952014285714,0.0,1.0,5.0
2025-05-09 02:16:17,2525.0,-0.704313,16/07/2025 9:43:19,1870,-530,2025-07-16 07:49:54.750000,1875.9679714285712,0.0,1.0,5.0
2025-05-09 02:16:23,2531.0,0,16/07/2025 9:43:24,1875,-377,2025-07-16 07:49:59.750000,1880.9839285714284,0.0,1.0,5.0
2025-05-09 02:16:28,2536.0,-0.70134,16/07/2025 9:43:29,1880,-310,2025-07-16 07:50:04.750000,1885.9998857142855,0.0,1.0,5.0
2025-05-09 02:16:33,2541.0,-0.712241,16/07/2025 9:43:34,1885,-22,2025-07-16 07:50:10,1891.0158428571426,0.0,1.0,5.0
2025-05-09 02:16:38,2546.0,-0.708277,16/07/2025 9:43:39,1890,295,2025-07-16 07:50:15,1896.0317999999997,0.0,1.0,5.0
2025-05-09 02:16:44,2552.0,-0.708277,16/07/2025 9:43:44,1895,607,2025-07-16 07:50:20,1901.0477571428569,0.0,1.0,5.0
2025-05-09 02:16:49,2557.0,-0.702331,16/07/2025 9:43:49,1900,826,2025-07-16 07:50:25,1906.063714285714,0.0,1.0,5.0
2025-05-09 02:16:54,2562.0,-0.708277,16/07/2025 9:43:54,1905,1093,2025-07-16 07:50:30,1911.0796714285711,0.0,0.0,1.0
2025-05-09 02:16:59,2567.0,-0.708277,16/07/2025 9:43:59,1910,1404,2025-07-16 07:50:35,1916.0956285714283,0.0,0.0,4.0
2025-05-09 02:17:04,2572.0,-0.702331,16/07/2025 9:44:04,1915,1706,2025-07-16 07:50:40,1921.1115857142854,0.0,0.0,4.0
2025-05-09 02:17:10,2578.0,-0.712241,16/07/2025 9:44:09,1920,1969,2025-07-16 07:50:45.250000,1926.1275428571425,0.0,0.0,4.0
2025-05-09 02:17:15,2583.0,-0.707286,16/07/2025 9:44:14,1925,2155,2025-07-16 07:50:50.250000,1931.1435,0.0,0.0,4.0
2025-05-09 02:17:20,2588.0,-0.706295,16/07/2025 9:44:19,1930,2463,2025-07-16 07:50:55.250000,1936.159457142857,0.0,0.0,4.0
2025-05-09 02:17:25,2593.0,-0.706295,16/07/2025 9:44:24,1935,2773,2025-07-16 07:51:00.250000,1941.1754142857142,0.0,0.0,4.0
2025-05-09 02:17:30,2598.0,-0.702331,16/07/2025 9:44:29,1940,3051,2025-07-16 07:51:05.250000,1946.1913714285713,0.0,0.0,4.0
2025-05-09 02:17:36,2604.0,-0.70134,16/07/2025 9:44:34,1945,3236,2025-07-16 07:51:10,1951.2073285714284,0.0,1.0,5.0
2025-05-09 02:17:41,2609.0,-0.704313,16/07/2025 9:44:39,1950,3496,2025-07-16 07:51:15,1956.2232857142856,0.0,1.0,5.0
2025-05-09 02:17:46,2614.0,-0.704313,16/07/2025 9:44:44,1955,3641,2025-07-16 07:51:20,1961.2392428571427,0.0,1.0,5.0
2025-05-09 02:17:51,2619.0,-0.707286,16/07/2025 9:44:49,1960,3649,2025-07-16 07:51:25.250000,1966.2551999999998,0.0,1.0,5.0
2025-05-09 02:17:56,2624.0,-0.705304,16/07/2025 9:44:54,1965,3639,2025-07-16 07:51:30.250000,1971.271157142857,0.0,1.0,5.0
2025-05-09 02:18:02,2630.0,-0.704313,16/07/2025 9:44:59,1970,3648,2025-07-16 07:51:35.250000,1976.287114285714,0.0,1.0,5.0
2025-05-09 02:18:07,2635.0,-0.694403,16/07/2025 9:45:04,1975,3443,2025-07-16 07:51:40.250000,1981.3030714285712,0.0,1.0,5.0
2025-05-09 02:18:12,2640.0,-0.698367,16/07/2025 9:45:09,1980,3222,2025-07-16 07:51:45.250000,1986.3190285714284,0.0,1.0,5.0
2025-05-09 02:18:17,2645.0,-0.704313,16/07/2025 9:45:14,1985,3026,2025-07-16 07:51:50.250000,1991.3349857142855,0.0,1.0,5.0
2025-05-09 02:18:22,2650.0,-0.705304,16/07/2025 9:45:19,1990,2733,2025-07-16 07:51:55.250000,1996.3509428571426,0.0,1.0,5.0
2025-05-09 02:18:28,2656.0,-0.70134,16/07/2025 9:45:24,1995,2532,2025-07-16 07:52:00.500000,2001.3668999999998,0.0,1.0,5.0
2025-05-09 02:18:33,2661.0,-0.703322,16/07/2025 9:45:29,2000,2297,2025-07-16 07:52:05.500000,2006.382857142857,0.0,1.0,5.0
2025-05-09 02:18:39,2667.0,-0.70134,16/07/2025 9:45:34,2005,1993,2025-07-16 07:52:10.500000,2011.398814285714,0.0,1.0,5.0
2025-05-09 02:18:44,2672.0,-0.695394,16/07/2025 9:45:39,2010,1805,2025-07-16 07:52:15.250000,2016.4147714285712,0.0,1.0,5.0
2025-05-09 02:18:49,2677.0,-0.70134,16/07/2025 9:45:44,2015,1524,2025-07-16 07:52:20.250000,2021.4307285714283,0.0,1.0,5.0
2025-05-09 02:18:54,2682.0,-0.695394,16/07/2025 9:45:49,2020,1214,2025-07-16 07:52:25.250000,2026.4466857142854,0.0,1.0,5.0
2025-05-09 02:18:59,2687.0,-0.696385,16/07/2025 9:45:54,2025,1064,2025-07-16 07:52:30.250000,2031.4626428571426,0.0,1.0,5.0
2025-05-09 02:19:05,2693.0,-0.706295,16/07/2025 9:45:59,2030,748,2025-07-16 07:52:35.500000,2036.4785999999997,0.0,1.0,5.0
2025-05-09 02:19:10,2698.0,-0.702331,16/07/2025 9:46:04,2035,482,2025-07-16 07:52:40.500000,2041.4945571428568,0.0,1.0,5.0
2025-05-09 02:19:15,2703.0,-0.697376,16/07/2025 9:46:09,2040,278,2025-07-16 07:52:45.500000,2046.5105142857142,0.0,1.0,5.0
2025-05-09 02:19:20,2708.0,-0.695394,16/07/2025 9:46:14,2045,-15,2025-07-16 07:52:50.500000,2051.5264714285713,0.0,1.0,5.0
2025-05-09 02:19:25,2713.0,-0.698367,16/07/2025 9:46:19,2050,-231,2025-07-16 07:52:55.500000,2056.5424285714284,0.0,1.0,5.0
2025-05-09 02:19:31,2719.0,-0.702331,16/07/2025 9:46:24,2055,-475,2025-07-16 07:53:00.500000,2061.5583857142856,0.0,1.0,5.0
2025-05-09 02:19:36,2724.0,-0.70134,16/07/2025 9:46:29,2060,-519,2025-07-16 07:53:05.500000,2066.5743428571427,0.0,1.0,5.0
2025-05-09 02:19:41,2729.0,-0.69143,16/07/2025 9:46:34,2065,-515,2025-07-16 07:53:10.500000,2071.5903,0.0,1.0,5.0
2025-05-09 02:19:46,2734.0,-0.630981,16/07/2025 9:46:39,2070,-523,2025-07-16 07:53:15.750000,2076.606257142857,0.0,1.0,5.0
2025-05-09 02:19:51,2739.0,-0.656746,16/07/2025 9:46:44,2075,-516,2025-07-16 07:53:20.750000,2081.622214285714,0.0,1.0,5.0
2025-05-09 02:19:57,2745.0,-0.653773,16/07/2025 9:46:49,2080,-526,2025-07-16 07:53:25.750000,2086.6381714285712,0.0,1.0,5.0
2025-05-09 02:20:02,2750.0,-0.651791,16/07/2025 9:46:54,2085,-520,2025-07-16 07:53:30.500000,2091.6541285714284,0.0,1.0,5.0
2025-05-09 02:20:07,2755.0,-0.635936,16/07/2025 9:46:59,2090,-398,2025-07-16 07:53:35.500000,2096.6700857142855,0.0,1.0,5.0
2025-05-09 02:20:12,2760.0,-0.310895,16/07/2025 9:47:04,2095,-200,2025-07-16 07:53:40.500000,2101.6860428571426,0.0,1.0,5.0
2025-05-09 02:20:18,2766.0,0.548283,16/07/2025 9:47:09,2100,22,2025-07-16 07:53:45.500000,2106.7019999999998,0.0,1.0,5.0
2025-05-09 02:20:23,2771.0,1.3807,16/07/2025 9:47:14,2105,325,2025-07-16 07:53:50.750000,2111.717957142857,0.0,1.0,5.0
2025-05-09 02:20:28,2776.0,2.1943,16/07/2025 9:47:19,2110,639,2025-07-16 07:53:55.750000,2116.733914285714,0.0,1.0,5.0
2025-05-09 02:20:33,2781.0,2.99699,16/07/2025 9:47:24,2115,900,2025-07-16 07:54:00.750000,2121.749871428571,0.0,1.0,5.0
2025-05-09 02:20:39,2787.0,3.25167,16/07/2025 9:47:29,2120,1108,2025-07-16 07:54:05.750000,2126.7658285714283,0.0,1.0,5.0
2025-05-09 02:20:44,2792.0,3.25663,16/07/2025 9:47:34,2125,1427,2025-07-16 07:54:10.750000,2131.7817857142854,0.0,1.0,5.0
2025-05-09 02:20:49,2797.0,3.26753,16/07/2025 9:47:39,2130,1729,2025-07-16 07:54:15.750000,2136.7977428571426,0.0,1.0,5.0
2025-05-09 02:20:54,2802.0,3.25762,16/07/2025 9:47:44,2135,2022,2025-07-16 07:54:20.750000,2141.8136999999997,0.0,1.0,5.0
2025-05-09 02:20:59,2807.0,3.26554,16/07/2025 9:47:49,2140,2203,2025-07-16 07:54:25.750000,2146.829657142857,0.0,1.0,5.0
2025-05-09 02:21:05,2813.0,3.26951,16/07/2025 9:47:54,2145,2488,2025-07-16 07:54:30.750000,2151.845614285714,0.0,1.0,5.0
2025-05-09 02:21:10,2818.0,3.33888,16/07/2025 9:47:59,2150,2781,2025-07-16 07:54:35.750000,2156.861571428571,0.0,1.0,5.0
2025-05-09 02:21:15,2823.0,3.58365,16/07/2025 9:48:04,2155,3075,2025-07-16 07:54:40.750000,2161.8775285714282,0.0,1.0,5.0
2025-05-09 02:21:20,2828.0,3.58761,16/07/2025 9:48:09,2160,3266,2025-07-16 07:54:45.750000,2166.8934857142854,0.0,1.0,5.0
2025-05-09 02:21:25,2833.0,3.59653,16/07/2025 9:48:14,2165,3504,2025-07-16 07:54:50.750000,2171.9094428571425,0.0,1.0,5.0
2025-05-09 02:21:31,2839.0,3.59455,16/07/2025 9:48:19,2170,3707,2025-07-16 07:54:55.750000,2176.9253999999996,0.0,1.0,5.0
2025-05-09 02:21:36,2844.0,3.59554,16/07/2025 9:48:24,2175,3709,2025-07-16 07:55:00.750000,2181.9413571428568,0.0,1.0,5.0
2025-05-09 02:21:41,2849.0,3.51428,16/07/2025 9:48:29,2180,3711,2025-07-16 07:55:06,2186.957314285714,0.0,1.0,5.0
2025-05-09 02:21:46,2854.0,2.94249,16/07/2025 9:48:34,2185,3710,2025-07-16 07:55:11,2191.973271428571,0.0,1.0,5.0
2025-05-09 02:21:51,2859.0,2.25673,16/07/2025 9:48:39,2190,3714,2025-07-16 07:55:16,2196.989228571428,0.0,1.0,5.0
2025-05-09 02:21:57,2865.0,1.5462,16/07/2025 9:48:44,2195,3710,2025-07-16 07:55:21,2202.0051857142853,0.0,1.0,5.0
2025-05-09 02:22:02,2870.0,0.81882,16/07/2025 9:48:49,2200,3710,2025-07-16 07:55:26,2207.0211428571424,0.0,1.0,5.0
2025-05-09 02:22:07,2875.0,-0.60026,16/07/2025 9:48:54,2205,3711,2025-07-16 07:55:31,2212.0370999999996,0.0,1.0,5.0
2025-05-09 02:22:12,2880.0,-0.583414,16/07/2025 9:48:59,2210,3676,2025-07-16 07:55:35.750000,2217.0530571428567,0.0,1.0,5.0
2025-05-09 02:22:17,2885.0,-0.586387,16/07/2025 9:49:04,2215,3499,2025-07-16 07:55:41.250000,2222.0690142857143,0.0,1.0,5.0
2025-05-09 02:22:22,2890.0,-0.580441,16/07/2025 9:49:09,2220,3226,2025-07-16 07:55:46,2227.0849714285714,0.0,1.0,5.0
2025-05-09 02:22:28,2896.0,-0.582423,16/07/2025 9:49:14,2225,2988,2025-07-16 07:55:51,2232.1009285714285,0.0,1.0,5.0
2025-05-09 02:22:33,2901.0,-0.577468,16/07/2025 9:49:19,2230,2780,2025-07-16 07:55:56,2237.1168857142857,0.0,1.0,5.0
2025-05-09 02:22:38,2906.0,-0.58936,16/07/2025 9:49:24,2235,2486,2025-07-16 07:56:01,2242.132842857143,0.0,1.0,5.0
2025-05-09 02:22:43,2911.0,-0.582423,16/07/2025 9:49:29,2240,2268,2025-07-16 07:56:06,2247.1488,0.0,1.0,5.0
2025-05-09 02:22:48,2916.0,-0.584405,16/07/2025 9:49:34,2245,2017,2025-07-16 07:56:11,2252.164757142857,0.0,1.0,5.0
2025-05-09 02:22:54,2922.0,-0.0264843,16/07/2025 9:49:39,2250,1708,2025-07-16 07:56:16.250000,2257.180714285714,0.0,1.0,5.0
2025-05-09 02:22:59,2927.0,0.833685,16/07/2025 9:49:44,2255,1533,2025-07-16 07:56:21.250000,2262.1966714285713,0.0,1.0,5.0
2025-05-09 02:23:04,2932.0,1.71268,16/07/2025 9:49:49,2260,1251,2025-07-16 07:56:26.250000,2267.2126285714285,0.0,1.0,5.0
